"STATION","NAME","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1946-01","0","7","1","-2","2","1.4","0.76","53","3837","1.94","3.9","26.7","33.9","19.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1946-02","0","5","3","-3","5","3.3","0.42","56","4857","0.98","7.8","28.6","36.5","20.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1946-03","0","0","0","22","0","0.3","0.99","76","5409","3.57","0.4","47.2","57.6","36.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1946-04","7","0","0","28","0","0.0","0.50","85","5833","1.29","0.0","51.1","62.1","40.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1946-05","22","0","0","37","0","0.0","0.72","84","6099","3.53","0.0","56.9","67.0","46.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1946-06","215","0","0","40","0","0.0","1.33","94","6194","5.22","0.0","68.3","78.9","57.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1946-07","514","0","0","56","0","0.0","2.43","100","0","2.49","0.0","74.6","85.1","64.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1946-08","687","0","0","47","0","0.0","1.18","93","21","1.94","0.0","69.9","80.6","59.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1946-09","788","0","0","40","0","0.0","0.55","91","104","2.01","0.0","65.6","77.7","53.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1946-10","807","0","0","34","0","0.0","0.92","87","325","2.82","0.0","58.5","70.4","46.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1946-11","807","0","0","19","0","0.0","1.72","64","1004","3.17","0.0","42.4","50.8","34.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1946-12","807","5","3","1","4","3.7","1.31","64","2030","2.43","8.3","31.9","40.2","23.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1947-01","0","15","3","-1","9","4.7","0.92","51","3155","2.06","9.7","28.7","36.3","21.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1947-02","0","12","1","-2","6","2.7","0.14","49","4402","0.39","5.1","20.5","27.6","13.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1947-03","0","7","4","16","3","4.6","0.93","57","5429","2.69","13.3","31.9","38.8","24.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1947-04","0","0","0","30","0","0.1","2.58","77","5981","8.33","0.1","46.6","55.6","37.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1947-05","7","0","0","30","0","0.0","0.62","89","6337","3.98","0.0","53.8","63.8","43.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1947-06","130","0","0","43","0","0.0","1.62","96","6430","4.40","0.0","66.0","76.1","55.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1947-07","332","0","0","49","0","0.0","2.57","97","12","4.10","0.0","71.1","81.8","60.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1947-08","803","0","0","52","0","0.0","1.20","101","12","3.16","0.0","80.2","90.9","69.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1947-09","991","0","0","35","0","0.0","1.67","95","147","3.26","0.0","66.8","77.4","56.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1947-10","1043","0","0","34","0","0.0","1.56","88","288","2.61","0.0","62.1","72.7","51.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1947-11","1043","7","4","-1","4","2.5","0.68","58","1199","2.63","6.2","34.6","41.3","28.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1947-12","1043","7","2","13","3","3.5","0.59","54","2285","1.63","6.5","30.0","36.6","23.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01","0","31","3","-10","5","4.4","1.33","41","3740","1.72","10.0","18.0","25.8","10.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02","0","13","3","-2","4","2.2","0.79","55","4862","1.62","5.6","26.3","34.3","18.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03","0","12","3","1","7","4.0","2.50","73","5759","4.66","10.3","36.1","44.4","27.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04","26","0","0","29","0","0.0","0.44","85","6142","1.45","0.0","53.1","63.4","42.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05","27","0","0","34","0","0.0","1.54","83","6454","4.80","0.0","54.9","65.1","44.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06","161","0","0","48","0","0.0","0.79","91","6509","3.21","0.0","67.6","77.7","57.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07","468","0","0","53","0","0.0","1.07","93","1","3.18","0.0","74.9","84.9","64.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-08","737","0","0","50","0","0.0","0.73","98","3","2.50","0.0","73.6","83.6","63.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-09","869","0","0","49","0","0.0","1.37","92","52","2.38","0.0","67.8","77.5","58.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-10","871","0","0","20","0","0.0","0.39","80","472","0.62","0.0","51.5","61.5","41.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-11","871","0","0","23","0","0.0","0.73","67","1131","2.41","0.0","43.1","50.1","36.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-12","871","4","2","6","4","3.8","0.80","57","2205","3.05","6.9","30.4","37.4","23.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1949-01","0","0","0","-4","0","0.2","1.11","60","3340","3.33","0.6","28.4","35.6","21.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1949-02","0","5","2","0","3","4.1","0.78","55","4381","2.42","5.9","27.8","35.5","20.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1949-03","0","0","0","13","0","0.3","1.36","73","5234","3.32","0.6","37.5","46.1","28.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1949-04","0","0","0","26","0","0.5","1.21","75","5748","2.14","0.5","47.8","58.7","36.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1949-05","75","0","0","36","0","0.0","1.53","94","5931","2.46","0.0","61.5","73.7","49.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1949-06","361","0","0","50","0","0.0","2.58","95","5948","3.66","0.0","74.0","83.9","64.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1949-07","759","0","0","57","0","0.0","1.43","102","0","3.59","0.0","77.8","87.6","68.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1949-08","1063","0","0","50","0","0.0","0.58","95","2","1.31","0.0","74.7","84.9","64.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1949-09","1084","0","0","38","0","0.0","0.32","85","162","1.24","0.0","60.4","71.4","49.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1949-10","1122","0","0","30","0","0.0","0.82","87","441","2.73","0.0","57.2","67.4","47.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1949-11","1122","3","1","15","1","2.5","0.33","71","1187","0.89","2.6","40.1","48.1","32.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1949-12","1122","6","3","4","2","2.4","1.81","61","2218","6.67","5.3","31.7","39.2","24.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1950-01","0","3","1","1","2","1.2","1.37","67","3322","3.78","3.0","29.4","38.9","19.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1950-02","0","17","7","-2","8","4.6","0.94","42","4408","3.35","16.7","26.2","33.2","19.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1950-03","0","7","2","0","2","2.5","0.47","64","5403","2.02","5.4","32.9","40.2","25.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1950-04","0","0","0","21","0","0.6","1.46","76","6108","4.77","1.0","41.5","49.2","33.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1950-05","38","0","0","37","0","0.0","0.32","93","6286","0.78","0.0","60.5","71.9","49.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1950-06","203","0","0","46","0","0.0","2.35","92","6329","8.89","0.0","69.1","80.0","58.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1950-07","430","0","0","51","0","0.0","2.48","93","4","6.78","0.0","72.2","83.0","61.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1950-08","601","0","0","46","0","0.0","0.60","93","21","1.78","0.0","70.0","80.0","59.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1950-09","665","0","0","40","0","0.0","1.25","85","88","2.01","0.0","64.9","72.9","56.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1950-10","707","0","0","33","0","0.0","0.97","87","319","1.29","0.0","58.9","69.3","48.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1950-11","707","8","2","-2","3","4.7","0.46","81","1240","1.63","7.0","34.3","42.4","26.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1950-12","707","27","9","-10","11","5.6","0.66","50","2648","2.71","27.1","19.6","27.9","11.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1951-01","0","13","1","-15","4","2.8","1.22","53","3935","1.82","6.2","23.5","30.6","16.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1951-02","0","13","2","-15","5","3.8","0.84","56","4993","2.63","6.8","27.2","34.8","19.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1951-03","0","2","3","12","1","2.2","0.56","69","5915","2.82","4.9","35.3","43.3","27.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1951-04","9","0","1","29","0","2.4","1.63","84","6468","4.63","2.8","46.9","55.8","38.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1951-05","87","0","0","40","0","0.0","2.84","91","6637","4.90","0.0","62.1","73.3","50.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1951-06","190","0","0","43","0","0.0","0.90","92","6684","2.06","0.0","66.9","76.9","56.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1951-07","425","0","0","53","0","0.0","2.41","91","1","4.96","0.0","72.6","82.9","62.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1951-08","582","0","0","52","0","0.0","2.17","92","5","4.86","0.0","69.9","79.2","60.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1951-09","635","0","0","37","0","0.0","2.55","90","123","5.29","0.0","62.8","72.7","53.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1951-10","672","0","0","31","0","0.0","0.92","90","472","2.73","0.0","54.9","64.5","45.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1951-11","672","6","3","11","7","8.0","1.09","64","1437","3.74","14.3","32.8","40.1","25.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1951-12","672","18","7","-12","17","10.0","0.53","65","2639","2.76","33.3","26.2","34.8","17.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1952-01","0","16","2","-3","4","4.0","1.09","58","3809","2.18","8.3","27.2","35.2","19.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1952-02","0","0","0","17","0","0.6","0.17","52","4760","0.44","2.0","32.2","38.7","25.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1952-03","0","5","3","8","2","2.6","1.04","64","5683","3.64","7.5","35.2","41.9","28.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1952-04","10","0","1","26","0","1.0","1.16","84","6107","2.54","1.0","51.2","61.5","40.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1952-05","42","0","0","38","0","0.0","0.64","92","6337","3.19","0.0","58.6","68.4","48.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1952-06","331","0","0","47","0","0.0","1.21","101","6348","3.63","0.0","74.3","85.0","63.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1952-07","714","0","0","55","0","0.0","0.91","98","0","2.28","0.0","77.4","88.1","66.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1952-08","960","0","0","53","0","0.0","1.60","94","6","3.69","0.0","72.7","82.6","62.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1952-09","1065","0","0","42","0","0.0","0.97","96","96","1.61","0.0","65.5","77.7","53.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1952-10","1072","1","1","25","3","3.0","0.50","86","604","0.90","3.0","48.8","59.6","38.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1952-11","1074","0","0","13","0","0.0","0.78","74","1271","2.25","0.0","42.8","51.9","33.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1952-12","1074","3","1","16","4","3.5","0.61","57","2284","1.96","5.0","32.3","37.5","27.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1953-01","0","7","2","3","2","1.7","0.33","56","3392","1.47","5.1","29.2","35.2","23.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1953-02","0","3","1","0","4","5.4","0.67","55","4325","1.58","5.5","31.7","39.9","23.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1953-03","0","4","1","16","3","3.3","1.30","76","5124","3.92","4.8","39.2","46.6","31.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1953-04","0","0","0","29","0","0.0","0.87","80","5673","2.82","0.0","46.7","54.6","38.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1953-05","69","0","0","38","0","0.0","0.82","93","5865","2.44","0.0","61.1","71.6","50.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1953-06","342","0","0","49","0","0.0","2.42","104","5881","4.63","0.0","73.5","84.5","62.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1953-07","694","0","0","55","0","0.0","1.47","95","0","4.16","0.0","76.4","86.4","66.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1953-08","1029","0","0","55","0","0.0","0.61","99","0","1.00","0.0","75.8","86.8","64.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1953-09","1169","0","0","40","0","0.0","0.63","101","64","2.02","0.0","67.5","79.8","55.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1953-10","1219","0","0","36","0","0.0","0.58","90","278","1.25","0.0","59.7","71.1","48.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1953-11","1219","5","3","18","2","3.2","0.56","74","896","1.77","7.6","44.4","52.5","36.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1953-12","1219","10","2","0","4","3.6","1.31","56","1928","3.10","5.4","31.7","39.0","24.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1954-01","0","2","0","-7","1","0.8","0.66","53","3086","1.10","1.9","27.7","35.2","20.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1954-02","0","2","2","9","4","3.7","0.78","69","3854","2.41","8.2","37.5","45.5","29.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1954-03","0","7","2","7","12","11.5","1.41","68","4785","5.01","20.0","35.0","43.0","27.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1954-04","11","0","0","19","0","0.0","0.90","85","5147","4.44","0.0","53.3","63.6","42.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1954-05","47","0","0","32","0","0.2","0.73","91","5430","1.75","0.2","57.1","67.5","46.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1954-06","401","0","0","49","0","0.0","1.09","100","5465","4.27","0.0","75.6","86.3","65.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1954-07","756","0","0","55","0","0.0","1.13","98","0","4.58","0.0","76.4","86.4","66.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1954-08","1012","0","0","55","0","0.0","1.80","95","0","5.91","0.0","73.3","81.9","64.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1954-09","1175","0","0","46","0","0.0","0.33","97","34","0.84","0.0","69.3","79.9","58.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1954-10","1210","0","0","29","0","0.1","3.95","91","371","12.07","0.1","55.2","63.2","47.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1954-11","1210","1","2","22","1","3.6","0.50","70","1045","1.80","5.7","42.5","50.3","34.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1954-12","1210","4","4","18","3","3.1","0.58","46","2073","1.79","8.2","31.8","36.8","26.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1955-01","0","14","3","-10","4","2.6","0.73","48","3317","1.49","6.5","24.9","31.4","18.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1955-02","0","13","4","-8","4","2.5","0.43","51","4331","1.83","6.5","28.8","36.1","21.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1955-03","0","4","2","5","2","2.8","0.38","70","5194","1.72","5.2","37.2","46.7","27.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1955-04","6","0","0","34","0","0.0","0.54","83","5440","2.01","0.0","57.0","67.8","46.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1955-05","83","0","0","40","0","0.0","1.31","92","5557","3.87","0.0","63.7","75.1","52.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1955-06","253","0","0","50","0","0.0","0.63","94","5606","3.04","0.0","69.1","78.6","59.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1955-07","758","0","0","61","0","0.0","0.87","100","0","2.85","0.0","81.3","91.5","71.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1955-08","1183","0","0","55","0","0.0","2.03","99","0","5.35","0.0","78.7","88.7","68.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1955-09","1314","0","0","44","0","0.0","0.56","95","47","1.47","0.0","67.8","78.2","57.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1955-10","1325","0","0","32","0","0.0","2.01","79","354","5.38","0.0","55.4","65.2","45.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1955-11","1325","4","3","3","4","2.2","0.48","71","1224","1.46","5.9","36.0","44.7","27.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1955-12","1325","2","1","2","1","1.4","0.32","55","2439","0.52","2.1","25.8","33.0","18.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1956-01","0","1","0","2","1","0.5","0.14","47","3572","0.39","1.3","28.5","34.6","22.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1956-02","0","16","3","10","8","8.3","0.52","47","4606","2.26","13.2","29.3","35.8","22.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1956-03","0","2","2","18","1","1.8","0.19","59","5492","1.10","4.0","36.4","44.1","28.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1956-04","6","0","0","29","0","0.0","1.18","81","6031","4.65","0.0","47.2","56.3","38.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1956-05","85","0","0","39","0","0.0","0.71","92","6250","3.06","0.0","60.5","71.0","50.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1956-06","388","0","0","44","0","0.0","0.22","97","6286","0.78","0.0","73.9","84.2","63.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1956-07","637","0","0","54","0","0.0","0.59","103","3","2.49","0.0","72.9","81.7","64.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1956-08","923","0","0","53","0","0.0","1.57","99","8","4.18","0.0","74.1","83.2","64.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1956-09","1011","0","0","38","0","0.0","0.15","93","98","0.46","0.0","64.9","76.3","53.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1956-10","1040","0","0","38","0","0.0","0.18","85","258","0.31","0.0","60.8","70.9","50.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1956-11","1040","1","0","15","1","0.8","0.38","70","991","1.31","1.5","40.6","48.6","32.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1956-12","1040","8","4","13","4","4.2","0.57","62","1989","1.26","8.5","32.8","38.7","26.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1957-01","0","22","4","-7","7","5.8","0.88","55","3422","2.06","12.9","18.8","26.6","11.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1957-02","0","5","1","11","2","2.2","0.61","62","4308","1.78","3.0","33.3","39.4","27.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1957-03","0","1","1","13","2","2.6","0.92","71","5159","1.98","3.2","37.5","45.0","30.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1957-04","15","1","1","21","1","2.3","1.06","80","5639","6.09","2.3","49.5","58.0","41.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1957-05","56","0","0","39","0","0.0","0.67","85","5873","3.22","0.0","58.8","67.9","49.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1957-06","265","0","0","47","0","0.0","1.89","96","5897","5.94","0.0","71.2","80.2","62.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1957-07","618","0","0","61","0","0.0","6.16","95","0","8.98","0.0","76.4","85.3","67.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1957-08","879","0","0","54","0","0.0","1.95","94","0","5.36","0.0","73.4","82.1","64.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1957-09","948","0","0","41","0","0.0","0.43","93","94","1.08","0.0","64.1","73.0","55.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1957-10","948","1","1","31","1","1.9","1.40","73","498","3.15","1.9","52.0","59.6","44.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1957-11","948","1","0","12","1","0.4","1.03","63","1242","2.72","0.5","40.2","47.3","33.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1957-12","948","2","3","2","1","3.5","0.43","57","2189","1.96","6.0","34.4","41.8","27.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01","0","20","2","1","5","5.0","0.70","42","3388","1.13","9.3","26.3","31.5","21.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02","0","20","0","-8","5","0.8","0.21","57","4649","0.33","1.0","20.0","26.7","13.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03","0","0","0","25","0","0.7","0.13","53","5546","0.33","1.4","36.0","41.1","31.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04","5","0","0","31","0","0.0","0.51","84","5959","1.64","0.0","51.4","60.4","42.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05","56","0","0","37","0","0.0","1.47","89","6115","3.12","0.0","61.6","73.1","50.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06","111","0","0","48","0","0.0","2.07","89","6180","6.44","0.0","64.7","74.1","55.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07","374","0","0","59","0","0.0","1.67","90","0","4.75","0.0","73.5","81.4","65.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-08","651","0","0","51","0","0.0","0.82","94","4","2.51","0.0","73.8","83.2","64.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-09","755","0","0","41","0","0.0","1.03","87","74","1.87","0.0","66.2","75.5","56.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-10","781","0","0","36","0","0.0","0.81","83","334","2.13","0.0","57.5","67.4","47.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-11","781","1","0","2","1","0.7","0.51","72","1002","1.58","0.7","42.7","50.8","34.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-12","781","11","4","-8","6","5.6","0.21","51","2322","0.57","13.2","22.4","29.5","15.3"
